,datapoint,attr_val,data_values,flipset_values,score
133,4940,1,"[0, 1, 2, 2930, 520, 0, 0, 0, 2510, 0]","[0.0, 1.0, 2.0, 2930.0, 520.0, -0.0, -0.0, 1.0, 2510.0, -0.0]",1.0
134,1921,1,"[0, 1, 3, 170, 30, 0, 6, 0, 100, 30]","[0.0, 1.0, 3.0, 170.0, 30.0, -0.0, 6.0, 1.0, 100.0, 30.0]",1.0
135,5021,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0.0, 1.0, 2.0, 0.0, -0.0, -0.0, 6.0, 1.0, 0.0, -0.0]",1.0
136,8088,1,"[0, 1, 3, 80, 0, 0, 6, 0, 80, 0]","[0.0, 1.0, 3.0, 80.0, -0.0, -0.0, 6.0, 1.0, 80.0, -0.0]",1.0
137,7973,1,"[0, 1, 2, 70, 0, 0, 6, 0, 70, 0]","[0.0, 1.0, 2.0, 70.0, 0.0, 0.0, 6.0, 1.0, 70.0, 0.0]",1.0
0,9708,0,"[1, 0, 2, 1660, 90, 1, 4, 0, 1660, 70]","[1.0, 0.0, 2.0, 1660.0, 90.0, 1.0, 4.0, 1.0, 1660.0, 70.0]",1.0
1,2829,0,"[1, 0, 2, 1460, 910, 1, 6, 0, 200, 10]","[1.0, 0.0, 2.0, 1460.0, 910.0, 1.0, 6.0, 1.0, 200.0, 10.0]",1.0
2,4406,0,"[1, 0, 2, 460, 20, 1, 6, 0, 460, 0]","[1.0, 0.0, 2.0, 460.0, 20.0, 1.0, 6.0, 1.0, 460.0, -0.0]",1.0
3,9541,0,"[1, 0, 2, 310, 200, 1, 6, 0, 310, 0]","[1.0, 0.0, 2.0, 310.0, 200.0, 1.0, 6.0, 1.0, 310.0, -0.0]",1.0
4,9068,0,"[1, 0, 2, 2840, 70, 0, 5, 0, 2840, 50]","[1.0, 0.0, 2.0, 2840.0, 70.0, -0.0, 5.0, 1.0, 2840.0, 50.0]",1.0
5,3560,0,"[1, 0, 3, 4350, 180, 0, 0, 0, 3860, 150]","[1.0, 0.0, 3.0, 4350.0, 180.0, -0.0, -0.0, -0.0, 3860.0, 149.0]",1.0
6,9553,0,"[1, 0, 2, 140, 70, 2, 5, 0, 140, 0]","[1.0, 0.0, 2.0, 140.0, 70.0, 2.0, 5.0, 1.0, 140.0, -0.0]",1.0
7,9000,0,"[1, 0, 1, 300, 310, 1, 6, 0, 260, 0]","[1.0, 0.0, 1.0, 300.0, 310.0, 1.0, 6.0, 1.0, 260.0, -0.0]",1.0
8,9569,0,"[1, 0, 3, 190, 800, 1, 6, 0, 190, 0]","[1.0, 0.0, 3.0, 190.0, 800.0, 1.0, 6.0, 1.0, 190.0, -0.0]",1.0
