,datapoint,attr_val,data_values,flipset_values,score
1,398,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 46.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1223.0, 1.0, 1.0, 1.0, 2.0]","[0, 0, 1, 1, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 62, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1222, 1, 1, 1, 2]",0.01680995937496821
2,321,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 32.0, 24.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1938.0, 4.0, 1.0, 1.0, 1.0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 43, 24, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 250, 4, 1, 1, 1]",0.017018147635416002
0,168,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 25.0, 24.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3972.0, 2.0, 0.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 4, 1, 40, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3457, 2, 0, 1, 1]",0.01742319575568755
1,729,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 36.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1275.0, 2.0, 1.0, 1.0, 2.0]","[0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 4, 1, 53, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1274, 2, 1, 1, 2]",0.01786037954303544
2,872,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 26.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1382.0, 4.0, 1.0, 1.0, 2.0]","[0, 1, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 44, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1382, 4, 1, 1, 2]",0.018907563025210086
0,601,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 30.0, 9.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 918.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 48, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 917, 4, 1, 1, 1]",0.018910799711102662
1,612,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 29.0, 21.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3357.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 47, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3356, 4, 1, 1, 1]",0.018910799711102662
2,918,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 33.0, 24.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2359.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 52, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2420, 1, 1, 1, 1]",0.020155421032724743
0,458,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 27.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 343.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 47, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 342, 4, 1, 1, 1]",0.02101164004723712
1,397,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 46.0, 36.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2348.0, 3.0, 1.0, 1.0, 2.0]","[0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 67, 36, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2348, 3, 1, 1, 2]",0.022058823529411763
2,401,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 28.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1887.0, 4.0, 1.0, 0.0, 2.0]","[0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 4, 0, 49, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1886, 4, 1, 0, 2]",0.022062060215304345
0,900,1.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 43.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2625.0, 2.0, 1.0, 1.0, 1.0]","[0, 1, 1, 0, 0, 1, 4, 0, 0, 1, 0, 0, 1, 0, 0, 4, 1, 65, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2624, 2, 1, 1, 1]",0.02311248038337157
1,951,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 24.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2145.0, 2.0, 1.0, 1.0, 2.0]","[0, 1, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 42, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 611, 2, 1, 1, 2]",0.023872639184429136
2,198,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 1.0, 36.0, 24.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2760.0, 4.0, 1.0, 0.0, 1.0]","[0, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 4, 1, 56, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1248, 4, 1, 0, 1]",0.02590227243092681
0,349,1.0,"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 32.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1136.0, 4.0, 1.0, 1.0, 2.0]","[0, 1, 2, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 57, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1135, 4, 1, 1, 2]",0.02626374088757325
1,471,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 23.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 448.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 4, 0, 48, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 447, 4, 1, 1, 1]",0.02626374088757325
2,540,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 23.0, 12.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1534.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 49, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1533, 1, 1, 1, 1]",0.027314161055640482
0,74,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 40.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1977.0, 4.0, 1.0, 0.0, 1.0]","[0, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 4, 1, 66, 36, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2053, 4, 1, 0, 1]",0.027556912497584043
1,747,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 37.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1274.0, 3.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 65, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1273, 3, 1, 1, 1]",0.02941500139177493
2,76,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 34.0, 42.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3965.0, 4.0, 1.0, 1.0, 1.0]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 57, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2327, 4, 1, 1, 1]",0.029461355357593682
0,553,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 27.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1995.0, 4.0, 1.0, 1.0, 1.0]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 56, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1995, 4, 1, 1, 1]",0.030462184873949583
1,419,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 33.0, 18.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1042.0, 4.0, 1.0, 0.0, 1.0]","[1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 61, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 4, 1, 0, 1]",0.03064817871684824
2,129,0.0,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 29.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3499.0, 3.0, 1.0, 1.0, 2.0]","[1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 59, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3498, 3, 1, 1, 2]",0.03151584172790938
0,454,1.0,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 31.0, 24.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4817.0, 2.0, 1.0, 1.0, 1.0]","[0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 62, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4816, 2, 1, 1, 1]",0.03256626189597661
1,456,1.0,"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 36.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3905.0, 2.0, 1.0, 1.0, 2.0]","[0, 1, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 68, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3905, 2, 1, 1, 2]",0.03361344537815126
2,660,0.0,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 23.0, 12.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1297.0, 3.0, 1.0, 1.0, 1.0]","[0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 4, 0, 54, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 835, 3, 1, 1, 1]",0.0340583740924564
0,118,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 23.0, 33.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4281.0, 1.0, 1.0, 1.0, 2.0]","[1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 4, 0, 46, 33, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 250, 1, 1, 1, 2]",0.0372067446985397
1,858,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 29.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3959.0, 3.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 64, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3374, 3, 1, 1, 1]",0.03865816712951275
2,840,1.0,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 29.0, 36.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5179.0, 4.0, 1.0, 1.0, 1.0]","[0, 1, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 67, 36, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5178, 4, 1, 1, 1]",0.0399192030724472
0,610,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 22.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 741.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 59, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 250, 4, 1, 1, 1]",0.0404547589917446
1,116,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 30.0, 42.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7174.0, 4.0, 1.0, 0.0, 1.0]","[1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 3, 1, 75, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7077, 4, 1, 0, 1]",0.04758286609460555
2,649,1.0,"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 40.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 684.0, 4.0, 1.0, 1.0, 1.0]","[0, 1, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 4, 0, 69, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 684, 3, 1, 1, 1]",0.050070028011204484
0,640,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 27.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 750.0, 4.0, 1.0, 1.0, 1.0]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 74, 18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 357, 4, 1, 1, 1]",0.05064176545494395
1,482,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 57.0, 30.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3622.0, 4.0, 1.0, 1.0, 2.0]","[1, 0, 1, 1, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 4, 1, 57, 30, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3621, 4, 0, 1, 2]",0.05882676609765729
2,44,0.0,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 58.0, 48.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6143.0, 4.0, 1.0, 1.0, 2.0]","[1, 0, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 58, 48, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5823, 4, 0, 1, 2]",0.05985926889739057
0,853,1.0,"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 32.0, 18.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1442.0, 4.0, 1.0, 1.0, 2.0]","[0, 1, 2, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 33, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1442, 4, 0, 1, 2]",0.05987394957983193
1,4,1.0,"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 53.0, 24.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4870.0, 3.0, 1.0, 1.0, 2.0]","[0, 1, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 4, 0, 55, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4870, 3, 1, 1, 2]",0.060924369747899165
