,datapoint,attr_val,data_values,flipset_values,score
18,634,0,"[2, 0, 25, 24, 0, 1355, 3, 1, 1, 1, 1, 0, 1, 1, 0, 1, 4, 1]","[2.0, 0.0, 25.0, 24.0, 0.0, 1355.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 1.0, 4.0, 1.0]",1.0
0,593,0,"[2, 0, 20, 24, 0, 2718, 3, 1, 1, 1, 1, 0, 2, 1, 0, 0, 4, 1]","[2.0, 0.0, 20.0, 24.0, 0.0, 2718.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, -0.0, 0.0, 4.0, 1.0]",1.0
1,367,0,"[2, 0, 22, 18, 2, 3650, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 4, 0]","[2.0, 0.0, 22.0, 18.0, 2.0, 3650.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 1.0, 2.0, -0.0, 0.0, 4.0, 1.0]",1.0
2,374,0,"[2, 0, 60, 60, 10, 14782, 3, 1, 1, 2, 1, 0, 4, 3, 0, 2, 4, 1]","[2.0, 0.0, 60.0, 60.0, 10.0, 14782.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 4.0, 3.0, -0.0, 2.0, 4.0, 1.0]",1.0
3,375,0,"[2, 0, 37, 48, 9, 7685, 2, 1, 1, 1, 1, 2, 3, 2, 0, 0, 4, 0]","[2.0, 0.0, 37.0, 48.0, 9.0, 7685.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0, 4.0, 1.0]",1.0
4,378,1,"[1, 1, 57, 36, 0, 14318, 4, 1, 1, 1, 1, 0, 4, 3, 0, 2, 2, 1]","[1.0, 1.0, 57.0, 36.0, 0.0, 14318.0, 4.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.0, 3.0, 0.0, 2.0, 2.0, 1.0]",1.0
5,381,0,"[2, 0, 38, 18, 1, 12976, 3, 1, 1, 1, 1, 0, 0, 3, 1, 2, 4, 1]","[2.0, 0.0, 38.0, 18.0, 1.0, 12976.0, 3.0, 0.0, 1.0, 1.0, 1.0, -0.0, 0.0, 3.0, 1.0, 2.0, 4.0, 1.0]",1.0
6,387,1,"[1, 1, 40, 18, 2, 7374, 4, 1, 1, 2, 1, 0, 0, 3, 1, 1, 4, 1]","[1.0, 1.0, 40.0, 18.0, 2.0, 7374.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 3.0, 1.0, 1.0, 4.0, 1.0]",1.0
7,395,1,"[1, 1, 32, 39, 6, 11760, 2, 1, 1, 1, 1, 0, 3, 2, 0, 0, 3, 1]","[1.0, 1.0, 32.0, 39.0, 6.0, 11760.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 3.0, 1.0]",1.0
8,397,0,"[1, 0, 46, 36, 2, 2348, 3, 1, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1]","[1.0, 0.0, 46.0, 36.0, 2.0, 2348.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, -0.0, 1.0, 2.0, 1.0]",1.0
9,416,1,"[1, 1, 33, 12, 0, 2579, 4, 1, 1, 1, 2, 0, 1, 1, 0, 1, 1, 0]","[1.0, 1.0, 33.0, 12.0, 0.0, 2579.0, 4.0, 1.0, 1.0, 1.0, 2.0, -0.0, 1.0, 1.0, -0.0, 1.0, 1.0, 1.0]",1.0
10,438,1,"[1, 1, 65, 42, 5, 3394, 4, 1, 1, 2, 1, 1, 0, 0, 1, 1, 4, 0]","[1.0, 1.0, 65.0, 42.0, 5.0, 3394.0, 4.0, 1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 4.0, 1.0]",1.0
11,444,0,"[2, 0, 30, 48, 2, 5096, 2, 1, 1, 1, 1, 0, 2, 3, 0, 1, 3, 1]","[2.0, 0.0, 30.0, 48.0, 2.0, 5096.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0]",1.0
12,446,0,"[2, 0, 34, 36, 0, 1842, 4, 1, 1, 1, 1, 0, 1, 2, 0, 1, 4, 1]","[2.0, 0.0, 34.0, 36.0, 0.0, 1842.0, 4.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 4.0, 1.0]",1.0
13,462,0,"[2, 0, 34, 12, 2, 3017, 3, 1, 1, 1, 1, 0, 1, 3, 0, 0, 1, 0]","[2.0, 0.0, 34.0, 12.0, 2.0, 3017.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 1.0, 3.0, -0.0, 0.0, 1.0, 1.0]",1.0
14,998,1,"[1, 1, 23, 45, 3, 1845, 4, 1, 1, 1, 1, 0, 2, 2, 0, 2, 4, 1]","[1.0, 1.0, 23.0, 45.0, 3.0, 1845.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, -0.0, 2.0, 4.0, 1.0]",1.0
15,637,1,"[1, 1, 21, 60, 3, 15653, 2, 0, 1, 2, 1, 0, 3, 2, 0, 1, 4, 1]","[1.0, 1.0, 21.0, 60.0, 3.0, 15653.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 3.0, 2.0, -0.0, 1.0, 4.0, 1.0]",1.0
16,364,1,"[1, 1, 25, 18, 2, 2473, 4, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1.0, 1.0, 25.0, 18.0, 2.0, 2473.0, 4.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",1.0
17,639,1,"[1, 1, 26, 42, 3, 4370, 3, 1, 1, 2, 2, 0, 3, 2, 0, 1, 2, 1]","[1.0, 1.0, 26.0, 42.0, 3.0, 4370.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, -0.0, 1.0, 2.0, 1.0]",1.0
18,650,1,"[1, 1, 50, 48, 6, 7476, 4, 1, 1, 1, 1, 0, 3, 3, 0, 2, 1, 1]","[1.0, 1.0, 50.0, 48.0, 6.0, 7476.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 3.0, -0.0, 2.0, 1.0, 1.0]",1.0
0,922,0,"[2, 0, 22, 9, 3, 1366, 3, 1, 1, 1, 1, 0, 1, 2, 0, 0, 4, 0]","[2.0, 0.0, 22.0, 9.0, 3.0, 1366.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 1.0, 2.0, -0.0, 0.0, 4.0, 1.0]",1.0
1,924,0,"[1, 0, 55, 24, 2, 6872, 2, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1]","[1.0, 0.0, 55.0, 24.0, 2.0, 6872.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, -0.0, 1.0, 1.0, 1.0]",1.0
2,927,1,"[1, 1, 39, 48, 1, 10297, 4, 1, 1, 3, 2, 0, 3, 2, 0, 2, 4, 1]","[1.0, 1.0, 39.0, 48.0, 1.0, 10297.0, 4.0, 0.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, -0.0, 2.0, 4.0, 1.0]",1.0
3,935,1,"[1, 1, 30, 30, 3, 1919, 4, 1, 1, 2, 1, 0, 1, 3, 0, 1, 3, 0]","[1.0, 1.0, 30.0, 30.0, 3.0, 1919.0, 4.0, 1.0, 1.0, 2.0, 1.0, -0.0, 1.0, 3.0, -0.0, 1.0, 3.0, 1.0]",1.0
4,937,0,"[1, 0, 30, 6, 3, 2063, 4, 1, 1, 1, 1, 0, 1, 3, 0, 0, 3, 1]","[1.0, 0.0, 30.0, 6.0, 3.0, 2063.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 3.0, -0.0, 0.0, 3.0, 1.0]",1.0
5,938,1,"[1, 1, 42, 60, 6, 6288, 4, 1, 1, 1, 1, 0, 2, 2, 0, 2, 4, 0]","[1.0, 1.0, 42.0, 60.0, 6.0, 6288.0, 4.0, 0.0, 1.0, 1.0, 1.0, -0.0, 2.0, 2.0, 0.0, 2.0, 4.0, 0.0]",1.0
6,915,0,"[2, 0, 32, 48, 10, 18424, 1, 1, 1, 1, 1, 0, 2, 3, 0, 1, 2, 1]","[2.0, 0.0, 32.0, 48.0, 10.0, 18424.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 3.0, -0.0, 1.0, 2.0, 1.0]",1.0
7,945,0,"[2, 0, 30, 48, 0, 8358, 1, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0]","[2.0, 0.0, 30.0, 48.0, 0.0, 8358.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0]",1.0
8,950,0,"[1, 0, 40, 18, 9, 3590, 3, 1, 1, 3, 2, 0, 0, 0, 1, 1, 3, 1]","[1.0, 0.0, 40.0, 18.0, 9.0, 3590.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 1.0]",1.0
9,953,0,"[2, 0, 26, 36, 2, 10974, 4, 0, 1, 2, 1, 0, 0, 3, 1, 1, 2, 1]","[2.0, 0.0, 26.0, 36.0, 2.0, 10974.0, 3.0, 0.0, 1.0, 2.0, 1.0, -0.0, 0.0, 3.0, 1.0, 1.0, 2.0, 1.0]",1.0
10,966,1,"[1, 1, 23, 27, 3, 2520, 4, 1, 1, 2, 1, 0, 2, 1, 0, 1, 2, 0]","[1.0, 1.0, 23.0, 27.0, 3.0, 2520.0, 4.0, 1.0, 1.0, 2.0, 1.0, -0.0, 2.0, 1.0, -0.0, 1.0, 2.0, 1.0]",1.0
11,983,1,"[1, 1, 26, 36, 1, 8229, 2, 1, 1, 1, 2, 0, 2, 2, 0, 1, 2, 0]","[1.0, 1.0, 26.0, 36.0, 1.0, 8229.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0]",1.0
12,985,0,"[2, 0, 25, 15, 2, 1433, 4, 1, 1, 2, 1, 0, 2, 2, 0, 0, 3, 0]","[2.0, 0.0, 25.0, 15.0, 2.0, 1433.0, 4.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, -0.0, 0.0, 3.0, 1.0]",1.0
13,986,0,"[1, 0, 33, 42, 9, 6289, 2, 1, 1, 2, 1, 0, 1, 2, 0, 1, 1, 0]","[1.0, 0.0, 33.0, 42.0, 9.0, 6289.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0]",1.0
14,946,1,"[1, 1, 30, 24, 2, 3349, 4, 1, 1, 1, 2, 0, 1, 2, 0, 2, 4, 1]","[1.0, 1.0, 30.0, 24.0, 2.0, 3349.0, 3.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, -0.0, 2.0, 4.0, 1.0]",1.0
15,893,1,"[1, 1, 34, 36, 1, 5800, 3, 1, 1, 2, 1, 0, 2, 2, 0, 1, 4, 1]","[1.0, 1.0, 34.0, 36.0, 1.0, 5800.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, -0.0, 1.0, 4.0, 1.0]",1.0
16,887,1,"[1, 1, 23, 48, 9, 15672, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1]","[1.0, 1.0, 23.0, 48.0, 9.0, 15672.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, -0.0, 1.0, 2.0, 1.0]",1.0
17,829,1,"[1, 1, 38, 48, 9, 6681, 4, 1, 0, 1, 2, 0, 2, 2, 0, 2, 4, 1]","[1.0, 1.0, 38.0, 48.0, 9.0, 6681.0, 3.0, 1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 2.0, -0.0, 2.0, 4.0, 1.0]",1.0
18,660,0,"[1, 0, 23, 12, 3, 1297, 3, 1, 1, 1, 1, 0, 2, 2, 0, 0, 4, 0]","[1.0, 0.0, 23.0, 12.0, 3.0, 1297.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 2.0, 2.0, -0.0, 0.0, 4.0, 1.0]",1.0
0,666,1,"[1, 1, 34, 30, 2, 3496, 4, 1, 1, 1, 2, 0, 2, 2, 0, 1, 2, 1]","[1.0, 1.0, 34.0, 30.0, 2.0, 3496.0, 3.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, -0.0, 1.0, 2.0, 1.0]",1.0
1,701,1,"[1, 1, 46, 48, 1, 6331, 4, 1, 1, 2, 1, 0, 4, 2, 0, 2, 4, 1]","[1.0, 1.0, 46.0, 48.0, 1.0, 6331.0, 3.0, 1.0, 1.0, 2.0, 1.0, 0.0, 4.0, 2.0, -0.0, 2.0, 4.0, 1.0]",1.0
2,721,0,"[2, 0, 24, 6, 6, 433, 4, 1, 1, 1, 2, 0, 1, 2, 0, 0, 2, 0]","[2.0, 0.0, 24.0, 6.0, 6.0, 433.0, 4.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, -0.0, 0.0, 2.0, 1.0]",1.0
3,722,0,"[2, 0, 24, 12, 0, 1228, 4, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0]","[2.0, 0.0, 24.0, 12.0, 0.0, 1228.0, 4.0, 1.0, 1.0, 1.0, 1.0, -0.0, 2.0, 1.0, -0.0, 1.0, 2.0, 1.0]",1.0
4,735,0,"[2, 0, 29, 36, 4, 3990, 3, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 0]","[2.0, 0.0, 29.0, 36.0, 4.0, 3990.0, 3.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, -0.0, 1.0, 2.0, 1.0]",1.0
5,736,0,"[2, 0, 23, 24, 1, 11560, 1, 1, 1, 2, 1, 0, 2, 3, 0, 0, 4, 0]","[2.0, 0.0, 23.0, 24.0, 1.0, 11560.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 3.0, 0.0, 0.0, 4.0, 0.0]",1.0
6,744,1,"[1, 1, 30, 39, 2, 14179, 4, 1, 0, 2, 1, 0, 3, 3, 0, 1, 4, 1]","[1.0, 1.0, 30.0, 39.0, 2.0, 14179.0, 4.0, 0.0, 0.0, 2.0, 1.0, 0.0, 3.0, 3.0, -0.0, 1.0, 4.0, 1.0]",1.0
7,771,0,"[2, 0, 25, 36, 6, 8065, 3, 1, 1, 2, 1, 0, 2, 3, 0, 1, 2, 1]","[2.0, 0.0, 25.0, 36.0, 6.0, 8065.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 2.0, 1.0]",1.0
8,783,0,"[2, 0, 23, 12, 0, 836, 4, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 0]","[2.0, 0.0, 23.0, 12.0, 0.0, 836.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 1.0, 2.0, 1.0]",1.0
9,805,1,"[1, 1, 24, 36, 0, 9271, 2, 1, 1, 1, 1, 0, 3, 2, 0, 1, 1, 1]","[1.0, 1.0, 24.0, 36.0, 0.0, 9271.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, -0.0, 1.0, 1.0, 1.0]",1.0
10,812,1,"[1, 1, 24, 36, 1, 9629, 4, 1, 1, 2, 1, 0, 3, 2, 0, 1, 4, 1]","[1.0, 1.0, 24.0, 36.0, 1.0, 9629.0, 4.0, 0.0, 1.0, 2.0, 1.0, 0.0, 3.0, 2.0, 0.0, 1.0, 4.0, 1.0]",1.0
11,813,1,"[1, 1, 54, 48, 4, 3051, 3, 1, 1, 1, 1, 0, 2, 2, 0, 1, 4, 0]","[1.0, 1.0, 54.0, 48.0, 4.0, 3051.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 2.0, 2.0, -0.0, 1.0, 4.0, 1.0]",1.0
12,818,0,"[1, 0, 43, 36, 10, 15857, 2, 1, 1, 1, 1, 1, 0, 3, 1, 1, 3, 0]","[1.0, 0.0, 43.0, 36.0, 10.0, 15857.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 1.0, 3.0, 0.0]",1.0
13,821,0,"[1, 0, 24, 12, 3, 3016, 3, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0]","[1.0, 0.0, 24.0, 12.0, 3.0, 3016.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 2.0, 2.0, -0.0, 1.0, 1.0, 1.0]",1.0
14,640,0,"[2, 0, 27, 18, 6, 750, 4, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[2.0, 0.0, 27.0, 18.0, 6.0, 750.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",1.0
15,355,1,"[1, 1, 23, 24, 0, 1246, 4, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 0]","[1.0, 1.0, 23.0, 24.0, 0.0, 1246.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 1.0, 2.0, 1.0]",1.0
16,474,0,"[1, 0, 33, 18, 3, 1245, 4, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 0]","[1.0, 0.0, 33.0, 18.0, 3.0, 1245.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, -0.0, 1.0, 2.0, 1.0]",1.0
17,342,0,"[1, 0, 25, 18, 3, 3213, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 3, 0]","[1.0, 0.0, 25.0, 18.0, 3.0, 3213.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 1.0, 2.0, -0.0, 0.0, 3.0, 1.0]",1.0
18,229,1,"[1, 1, 22, 24, 2, 3149, 4, 1, 1, 1, 1, 0, 1, 2, 0, 2, 1, 0]","[1.0, 1.0, 22.0, 24.0, 2.0, 3149.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, -0.0, 2.0, 1.0, 1.0]",1.0
0,218,0,"[1, 0, 24, 24, 2, 3021, 2, 1, 1, 1, 1, 0, 2, 1, 0, 0, 2, 0]","[1.0, 0.0, 24.0, 24.0, 2.0, 3021.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, -0.0, 0.0, 2.0, 1.0]",1.0
1,205,1,"[1, 1, 38, 30, 1, 10623, 3, 1, 1, 3, 2, 0, 4, 3, 0, 2, 4, 1]","[1.0, 1.0, 38.0, 30.0, 1.0, 10623.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, -0.0, 2.0, 4.0, 1.0]",1.0
2,203,0,"[1, 0, 21, 12, 8, 902, 4, 1, 1, 1, 1, 0, 3, 2, 0, 0, 4, 0]","[1.0, 0.0, 21.0, 12.0, 8.0, 902.0, 4.0, 1.0, 1.0, 1.0, 1.0, -0.0, 3.0, 2.0, -0.0, 0.0, 4.0, 1.0]",1.0
3,201,0,"[1, 0, 27, 12, 0, 1168, 4, 1, 1, 1, 1, 0, 2, 1, 0, 1, 3, 0]","[1.0, 0.0, 27.0, 12.0, 0.0, 1168.0, 4.0, 1.0, 1.0, 1.0, 1.0, -0.0, 2.0, 1.0, -0.0, 1.0, 3.0, 1.0]",1.0
4,197,0,"[2, 0, 27, 12, 2, 951, 4, 1, 1, 4, 1, 0, 1, 2, 0, 0, 4, 0]","[2.0, 0.0, 27.0, 12.0, 2.0, 951.0, 4.0, 1.0, 1.0, 4.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 4.0, 1.0]",1.0
5,181,0,"[1, 0, 30, 36, 9, 4455, 2, 1, 1, 2, 1, 0, 2, 3, 0, 1, 2, 1]","[1.0, 0.0, 30.0, 36.0, 9.0, 4455.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 3.0, -0.0, 1.0, 2.0, 1.0]",1.0
6,167,0,"[2, 0, 20, 11, 2, 1577, 4, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0]","[2.0, 0.0, 20.0, 11.0, 2.0, 1577.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, -0.0, 1.0, 1.0, 1.0]",1.0
7,166,0,"[2, 0, 33, 18, 2, 1131, 4, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 0]","[2.0, 0.0, 33.0, 18.0, 2.0, 1131.0, 4.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0]",1.0
8,154,1,"[1, 1, 36, 24, 9, 6967, 4, 1, 1, 1, 1, 0, 3, 3, 0, 0, 4, 1]","[1.0, 1.0, 36.0, 24.0, 9.0, 6967.0, 3.0, 1.0, 1.0, 1.0, 1.0, -0.0, 3.0, 3.0, -0.0, 0.0, 4.0, 1.0]",1.0
9,347,0,"[2, 0, 23, 24, 3, 3758, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 4, 0]","[2.0, 0.0, 23.0, 24.0, 3.0, 3758.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0]",1.0
10,141,0,"[2, 0, 30, 36, 3, 4795, 4, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1]","[2.0, 0.0, 30.0, 36.0, 3.0, 4795.0, 4.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.0, 1.0, 1.0]",1.0
