,datapoint,attr_val,data_values,flipset_values,score
35,9725,0,"[1, 0, 2, 100, 100, 1, 6, 0, 10, 100]","[1, 0, 2, 100, 100, 1, 6, 0.9999999999999999, 10, 100]",1.0
36,9567,1,"[0, 1, 3, 260, 60, 0, 6, 0, 140, 0]","[0, 1, 3, 260, 60, 0, 6, 0.9999999999999999, 140, 0]",1.0
37,487,1,"[0, 1, 3, 10, 0, 0, 6, 0, 10, 0]","[0, 1, 3, 10, 0, 0, 6, 0.9999999999999999, 10, 0]",1.0
38,7171,1,"[0, 1, 3, 10, 0, 0, 6, 0, 10, 0]","[0, 1, 3, 10, 0, 0, 6, 0.9999999999999999, 10, 0]",1.0
39,3363,0,"[1, 0, 3, 460, 460, 1, 6, 0, 10, 10]","[1, 0, 3, 460, 460, 1, 6, 0.9999999999999999, 10, 10]",1.0
40,8371,1,"[0, 1, 2, 50, 50, 0, 6, 0, 50, 50]","[0, 1, 2, 50, 50, 0, 6, 0.9999999999999999, 50, 50]",1.0
41,6184,1,"[0, 1, 1, 50, 0, 0, 6, 0, 50, 0]","[0, 1, 1, 50, 0, 0, 6, 0.9999999999999999, 50, 0]",1.0
42,8199,1,"[0, 1, 3, 320, 40, 0, 6, 0, 240, 40]","[0, 1, 3, 320, 40, 0, 6, 0.9999999999999999, 240, 40]",1.0
43,4384,1,"[0, 1, 2, 590, 60, 0, 5, 0, 590, 60]","[0, 1, 2, 590, 60, 0, 5, 0.9999999999999999, 590, 60]",1.0
44,8395,0,"[0, 0, 3, 50, 0, 0, 6, 0, 50, 0]","[0, 0, 3, 50, 0, 0, 6, 0.9999999999999999, 50, 0]",1.0
45,5704,1,"[0, 1, 3, 60, 30, 0, 6, 0, 40, 30]","[0, 1, 3, 60, 30, 0, 6, 0.9999999999999999, 40, 30]",1.0
46,5894,1,"[0, 1, 1, 30, 0, 0, 6, 0, 30, 0]","[0, 1, 1, 30, 0, 0, 6, 0.9999999999999999, 30, 0]",1.0
47,7513,1,"[0, 1, 2, 1240, 140, 0, 3, 0, 1240, 50]","[0, 1, 2, 1240, 140, 0, 3, 0.9999999999999999, 1240, 50]",1.0
48,9721,0,"[1, 0, 2, 1010, 520, 1, 2, 0, 830, 190]","[1, 0, 2, 1010, 520, 1, 2, 0.9999999999999999, 830, 190]",1.0
49,6053,0,"[1, 0, 3, 2510, 100, 0, 6, 0, 2290, 100]","[1, 0, 3, 2510, 100, 0, 6, 0.9999999999999999, 2290, 100]",1.0
50,7812,0,"[1, 0, 2, 340, 160, 1, 6, 0, 30, 140]","[1, 0, 2, 340, 160, 1, 6, 0.9999999999999999, 30, 140]",1.0
51,8457,1,"[0, 1, 2, 240, 140, 1, 2, 0, 220, 60]","[0, 1, 2, 240, 140, 1, 1.9999999999999998, 0.9999999999999999, 220, 60]",1.0
52,8827,1,"[0, 1, 2, 70, 0, 0, 6, 0, 70, 0]","[0, 1, 2, 70, 0, 0, 6, 1.0, 70, 0]",1.0
53,6959,1,"[0, 1, 3, 540, 100, 0, 6, 0, 540, 0]","[0, 1, 3, 540, 100, 0, 6, 1.0, 540, 0]",1.0
54,1549,1,"[0, 1, 2, 1430, 210, 0, 2, 0, 870, 150]","[0, 1, 2, 1430, 210, 0, 2, 1.0, 870, 150]",1.0
55,6963,1,"[0, 1, 1, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 6, 1.0, 0, 0]",1.0
56,4194,1,"[0, 1, 3, 2380, 150, 0, 0, 0, 2300, 120]","[0, 1, 3, 2380, 150, 0, 0, 1.0, 2300, 120]",1.0
57,4170,1,"[0, 1, 2, 2280, 620, 0, 0, 0, 2280, 90]","[0, 1, 2, 2280, 620, 0, 0, 1.0, 2280, 90]",1.0
58,1547,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
59,1546,0,"[1, 0, 2, 3320, 310, 0, 0, 0, 2960, 310]","[1, 0, 2, 3320, 310, 0, 0, 1.0, 2960, 310]",1.0
60,6971,1,"[0, 1, 3, 230, 40, 0, 6, 0, 180, 0]","[0, 1, 3, 230, 40, 0, 6, 1.0, 180, 0]",1.0
61,1456,1,"[0, 1, 3, 50, 30, 0, 6, 0, 50, 30]","[0, 1, 3, 50, 30, 0, 6, 1.0, 50, 30]",1.0
62,1541,1,"[0, 1, 2, 130, 0, 0, 6, 0, 130, 0]","[0, 1, 2, 130, 0, 0, 6, 1.0, 130, 0]",1.0
63,8735,1,"[0, 1, 2, 30, 0, 0, 6, 0, 30, 0]","[0, 1, 2, 30, 0, 0, 6, 1.0, 30, 0]",1.0
64,4168,0,"[1, 0, 3, 60, 60, 1, 6, 0, 60, 30]","[1, 0, 3, 60, 60, 1, 6, 1.0, 60, 30]",1.0
65,4289,1,"[0, 1, 3, 960, 50, 0, 3, 0, 960, 50]","[0, 1, 3, 960, 50, 0, 2.0, 0, 960, 50]",1.0
66,4192,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
67,8842,1,"[0, 1, 3, 320, 90, 0, 5, 0, 240, 90]","[0, 1, 3, 320, 90, 0, 5, 1.0, 240, 90]",1.0
68,1505,1,"[0, 1, 2, 170, 60, 0, 6, 0, 170, 60]","[0, 1, 2, 170, 60, 0, 6, 1.0, 170, 60]",1.0
69,1509,1,"[0, 1, 3, 10, 10, 0, 6, 0, 10, 10]","[0, 1, 3, 10, 10, 0, 6, 1.0, 10, 10]",1.0
70,1478,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
71,6900,1,"[0, 1, 3, 2260, 120, 0, 0, 0, 2260, 120]","[0, 1, 3, 2260, 120, 0, 0, 1.0, 2260, 120]",1.0
72,8785,1,"[0, 1, 3, 10, 10, 0, 6, 0, 10, 10]","[0, 1, 3, 10, 10, 0, 6, 1.0, 10, 10]",1.0
73,6909,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
74,8792,1,"[0, 1, 2, 2310, 200, 0, 0, 0, 2070, 100]","[0, 1, 2, 2310, 200, 0, 0, 1.0, 2070, 100]",1.0
75,8810,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
76,4159,0,"[1, 0, 3, 780, 780, 1, 6, 0, 320, 60]","[1, 0, 3, 780, 780, 1, 6, 1.0, 320, 60]",1.0
77,6912,1,"[0, 1, 2, 230, 30, 0, 6, 0, 180, 30]","[0, 1, 2, 230, 30, 0, 6, 1.0, 180, 30]",1.0
78,8772,1,"[0, 1, 3, 2250, 110, 0, 0, 0, 2250, 110]","[0, 1, 3, 2250, 110, 0, 0, 1.0, 2250, 110]",1.0
79,8758,1,"[0, 1, 2, 50, 0, 0, 6, 0, 50, 0]","[0, 1, 2, 50, 0, 0, 6, 1.0, 50, 0]",1.0
80,8771,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
81,8764,1,"[0, 1, 3, 260, 0, 0, 6, 0, 260, 0]","[0, 1, 3, 260, 0, 0, 6, 1.0, 260, 0]",1.0
82,6920,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
83,6923,0,"[1, 0, 2, 240, 40, 1, 6, 0, 200, 40]","[1, 0, 2, 240, 40, 1, 6, 1.0, 200, 40]",1.0
84,4225,1,"[0, 1, 1, 2600, 100, 0, 0, 0, 2590, 100]","[0, 1, 1, 2600, 100, 0, 0, 1.0, 2590, 100]",1.0
85,4210,0,"[1, 0, 2, 80, 80, 1, 6, 0, 20, 80]","[1, 0, 2, 80, 80, 1, 6, 1.0, 20, 80]",1.0
86,6877,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
87,4209,0,"[1, 0, 1, 890, 460, 1, 6, 0, 890, 30]","[1, 0, 1, 890, 460, 1, 6, 1.0, 890, 30]",1.0
88,1464,1,"[0, 1, 2, 990, 1030, 1, 0, 0, 670, 60]","[0, 1, 2, 990, 1030, 1, 0, 1.0, 670, 60]",1.0
89,6870,1,"[0, 1, 2, 2630, 120, 0, 0, 0, 2490, 120]","[0, 1, 2, 2630, 120, 0, 0, 1.0, 2490, 120]",1.0
90,6918,0,"[1, 0, 3, 60, 60, 1, 6, 0, 0, 60]","[1, 0, 3, 60, 60, 1, 6, 1.0, 0, 60]",1.0
91,6784,1,"[0, 1, 2, 220, 40, 0, 6, 0, 180, 40]","[0, 1, 2, 220, 40, 0, 6, 1.0, 180, 40]",1.0
92,4093,0,"[1, 0, 3, 290, 290, 0, 6, 0, 290, 290]","[1, 0, 3, 290, 290, 0, 6, 1.0, 290, 290]",1.0
93,6979,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
94,8557,1,"[0, 1, 1, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 6, 1.0, 0, 0]",1.0
95,3976,1,"[0, 1, 2, 1920, 120, 0, 4, 1, 1920, 120]","[0, 1, 2, 1920, 120, 0, 4, 2.0, 1920, 120]",1.0
96,3969,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
97,1716,0,"[1, 0, 2, 3060, 670, 0, 0, 0, 2770, 310]","[1, 0, 2, 3060, 670, 0, 0, 1.0, 2770, 310]",1.0
98,8546,1,"[0, 1, 2, 80, 0, 0, 6, 0, 80, 0]","[0, 1, 2, 80, 0, 0, 6, 1.0, 80, 0]",1.0
99,8545,1,"[0, 1, 3, 120, 0, 0, 6, 0, 120, 0]","[0, 1, 3, 120, 0, 0, 6, 1.0, 120, 0]",1.0
100,8516,1,"[0, 1, 2, 150, 60, 0, 6, 0, 150, 50]","[0, 1, 2, 150, 60, 0, 6, 1.0, 150, 50]",1.0
101,3940,0,"[1, 0, 3, 310, 190, 1, 6, 0, 310, 60]","[1, 0, 3, 310, 190, 1, 6, 1.0, 310, 60]",1.0
102,7117,0,"[1, 0, 2, 460, 80, 1, 6, 0, 460, 30]","[1, 0, 2, 460, 80, 1, 6, 1.0, 460, 30]",1.0
103,3915,0,"[1, 0, 3, 200, 130, 1, 6, 0, 130, 90]","[1, 0, 3, 200, 130, 1, 6, 1.0, 130, 90]",1.0
104,7143,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
105,8488,1,"[0, 1, 1, 10, 10, 0, 6, 0, 10, 10]","[0, 1, 1, 10, 10, 0, 6, 1.0, 10, 10]",1.0
106,3875,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
107,1705,1,"[0, 1, 3, 380, 40, 0, 6, 0, 320, 40]","[0, 1, 3, 380, 40, 0, 6, 1.0, 320, 40]",1.0
108,8481,0,"[1, 0, 2, 220, 80, 1, 6, 0, 220, 30]","[1, 0, 2, 220, 80, 1, 6, 1.0, 220, 30]",1.0
109,8454,1,"[0, 1, 2, 1760, 530, 1, 3, 2, 1760, 60]","[0, 1, 2, 1760, 530, 1, 3, 3.0, 1760, 60]",1.0
110,3833,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
111,3831,1,"[0, 1, 2, 580, 50, 0, 6, 0, 530, 0]","[0, 1, 2, 580, 50, 0, 6, 1.0, 530, 0]",1.0
112,1821,1,"[0, 1, 2, 1390, 60, 0, 4, 1, 1390, 60]","[0, 1, 2, 1390, 60, 0, 3.0, 1, 1390, 60]",1.0
113,7175,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
114,8421,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
115,7196,1,"[0, 1, 2, 10, 10, 0, 6, 0, 10, 10]","[0, 1, 2, 10, 10, 0, 6, 1.0, 10, 10]",1.0
116,3787,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
117,3784,0,"[1, 0, 2, 920, 400, 1, 5, 0, 690, 80]","[1, 0, 2, 920, 400, 1, 5, 1.0, 690, 80]",1.0
118,7207,1,"[0, 1, 3, 2480, 170, 0, 0, 0, 2230, 120]","[0, 1, 3, 2480, 170, 0, 0, 1.0, 2230, 120]",1.0
119,8374,1,"[0, 1, 3, 240, 30, 0, 6, 0, 240, 30]","[0, 1, 3, 240, 30, 0, 6, 1.0, 240, 30]",1.0
120,7209,0,"[1, 0, 2, 4350, 210, 0, 0, 0, 4350, 210]","[1, 0, 2, 4350, 210, 0, 0, 1.0, 4350, 210]",1.0
121,1857,1,"[0, 1, 2, 10, 0, 0, 6, 0, 10, 0]","[0, 1, 2, 10, 0, 0, 6, 1.0, 10, 0]",1.0
122,8477,0,"[1, 0, 1, 420, 40, 1, 6, 0, 420, 30]","[1, 0, 1, 420, 40, 1, 6, 1.0, 420, 30]",1.0
123,4141,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
124,7082,0,"[1, 0, 3, 440, 410, 1, 6, 0, 440, 0]","[1, 0, 3, 440, 410, 1, 6, 1.0, 440, 0]",1.0
125,1694,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
126,6981,1,"[0, 1, 3, 320, 60, 0, 5, 0, 270, 60]","[0, 1, 3, 320, 60, 0, 5, 1.0, 270, 60]",1.0
127,6985,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
128,4128,1,"[0, 1, 3, 1880, 200, 0, 0, 0, 1590, 150]","[0, 1, 3, 1880, 200, 0, 0, 1.0, 1590, 150]",1.0
129,1566,0,"[1, 0, 3, 610, 320, 2, 4, 1, 610, 10]","[1, 0, 3, 610, 320, 2, 3.0, 1, 610, 10]",1.0
130,6995,1,"[0, 1, 3, 80, 0, 0, 6, 0, 80, 0]","[0, 1, 3, 80, 0, 0, 6, 1.0, 80, 0]",1.0
131,6999,1,"[0, 1, 3, 280, 30, 0, 6, 0, 230, 0]","[0, 1, 3, 280, 30, 0, 6, 1.0, 230, 0]",1.0
132,1582,1,"[0, 1, 2, 4050, 120, 0, 0, 1, 4050, 120]","[0, 1, 2, 4050, 120, 0, 0, 2.0, 4050, 120]",1.0
133,7005,1,"[0, 1, 1, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 6, 1.0, 0, 0]",1.0
134,4109,0,"[0, 0, 2, 2770, 210, 0, 0, 0, 2440, 110]","[0, 0, 2, 2770, 210, 0, 0, 1.0, 2440, 110]",1.0
135,7009,0,"[1, 0, 2, 690, 310, 1, 2, 0, 210, 310]","[1, 0, 2, 690, 310, 1, 2, 1.0, 210, 310]",1.0
136,6845,0,"[1, 0, 3, 610, 400, 1, 6, 0, 610, 60]","[1, 0, 3, 610, 400, 1, 6, 1.0, 610, 60]",1.0
137,1598,1,"[0, 1, 2, 840, 0, 0, 5, 0, 840, 0]","[0, 1, 2, 840, 0, 0, 5, 1.0, 840, 0]",1.0
138,4086,1,"[0, 1, 3, 10, 10, 0, 6, 0, 10, 10]","[0, 1, 3, 10, 10, 0, 6, 1.0, 10, 10]",1.0
139,8564,0,"[1, 0, 2, 120, 30, 1, 6, 0, 100, 30]","[1, 0, 2, 120, 30, 1, 6, 1.0, 100, 30]",1.0
140,8641,1,"[0, 1, 1, 190, 30, 0, 6, 0, 90, 30]","[0, 1, 1, 190, 30, 0, 6, 1.0, 90, 30]",1.0
141,1616,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
142,7033,0,"[1, 0, 3, 100, 100, 1, 6, 0, 0, 100]","[1, 0, 3, 100, 100, 1, 6, 1.0, 0, 100]",1.0
143,1619,1,"[0, 1, 2, 2740, 130, 0, 0, 0, 2510, 120]","[0, 1, 2, 2740, 130, 0, 0, 1.0, 2510, 120]",1.0
144,4060,1,"[0, 1, 2, 640, 0, 0, 5, 0, 640, 0]","[0, 1, 2, 640, 0, 0, 5, 1.0, 640, 0]",1.0
145,4036,1,"[0, 1, 3, 580, 190, 0, 2, 0, 510, 120]","[0, 1, 3, 580, 190, 0, 1.0, 0, 510, 120]",1.0
146,1633,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
147,1635,0,"[1, 0, 2, 450, 450, 1, 6, 0, 20, 10]","[1, 0, 2, 450, 450, 1, 6, 1.0, 20, 10]",1.0
148,8622,0,"[1, 0, 2, 3170, 310, 0, 4, 0, 3170, 60]","[1, 0, 2, 3170, 310, 0, 4, 1.0, 3170, 60]",1.0
149,7070,0,"[1, 0, 2, 310, 120, 1, 6, 0, 310, 90]","[1, 0, 2, 310, 120, 1, 6, 1.0, 310, 90]",1.0
150,8606,1,"[0, 1, 1, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 6, 1.0, 0, 0]",1.0
151,4019,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
152,8592,0,"[0, 0, 2, 70, 0, 0, 6, 0, 70, 0]","[0, 0, 2, 70, 0, 0, 6, 1.0, 70, 0]",1.0
153,8565,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
154,7015,0,"[1, 0, 2, 160, 60, 1, 6, 0, 160, 30]","[1, 0, 2, 160, 60, 1, 6, 1.0, 160, 30]",1.0
155,4307,0,"[1, 0, 3, 1240, 270, 0, 6, 0, 540, 180]","[1, 0, 3, 1240, 270, 0, 6, 1.0, 540, 180]",1.0
156,1403,1,"[0, 1, 3, 1540, 120, 0, 4, 1, 1540, 120]","[0, 1, 3, 1540, 120, 0, 4, 2.0, 1540, 120]",1.0
157,6824,1,"[0, 1, 2, 80, 0, 0, 6, 0, 80, 0]","[0, 1, 2, 80, 0, 0, 6, 1.0, 80, 0]",1.0
158,6535,1,"[0, 1, 2, 2330, 310, 0, 0, 0, 1920, 150]","[0, 1, 2, 2330, 310, 0, 0, 1.0, 1920, 150]",1.0
159,6539,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
160,6543,1,"[0, 1, 2, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 6, 1.0, 0, 0]",1.0
161,4715,0,"[1, 0, 2, 2380, 120, 0, 4, 0, 2330, 120]","[1, 0, 2, 2380, 120, 0, 3.0, 0, 2330, 120]",1.0
162,9176,1,"[0, 1, 3, 30, 0, 0, 6, 0, 30, 0]","[0, 1, 3, 30, 0, 0, 6, 1.0, 30, 0]",1.0
163,1089,0,"[1, 0, 1, 960, 610, 1, 2, 0, 700, 270]","[1, 0, 1, 960, 610, 1, 2, 1.0, 700, 270]",1.0
164,6549,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
165,4702,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
166,9167,0,"[1, 0, 1, 370, 310, 1, 3, 0, 80, 310]","[1, 0, 1, 370, 310, 1, 3, 1.0, 80, 310]",1.0
167,1098,1,"[0, 1, 1, 2060, 70, 0, 1, 0, 2060, 60]","[0, 1, 1, 2060, 70, 0, 1, 1.0, 2060, 60]",1.0
168,4700,1,"[0, 1, 3, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 3, 0, 0, 0, 6, 1.0, 0, 0]",1.0
169,9163,1,"[0, 1, 2, 20, 0, 0, 6, 0, 20, 0]","[0, 1, 2, 20, 0, 0, 6, 1.0, 20, 0]",1.0
170,6553,1,"[0, 1, 2, 280, 50, 0, 6, 0, 190, 50]","[0, 1, 2, 280, 50, 0, 6, 1.0, 190, 50]",1.0
171,1060,1,"[0, 1, 3, 210, 40, 0, 6, 0, 140, 40]","[0, 1, 3, 210, 40, 0, 6, 1.0, 140, 40]",1.0
172,4676,1,"[0, 1, 3, 2600, 90, 0, 0, 0, 2600, 90]","[0, 1, 3, 2600, 90, 0, 0, 1.0, 2600, 90]",1.0
173,6555,1,"[0, 1, 1, 340, 340, 1, 1, 0, 190, 30]","[0, 1, 1, 340, 340, 1, 1, 1.0, 190, 30]",1.0
174,9127,1,"[0, 1, 2, 1790, 160, 0, 0, 0, 1790, 160]","[0, 1, 2, 1790, 160, 0, 0, 1.0, 1790, 160]",1.0
175,1123,1,"[0, 1, 1, 0, 0, 0, 6, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 6, 1.0, 0, 0]",1.0
176,6563,0,"[1, 0, 2, 80, 80, 1, 6, 0, 0, 80]","[1, 0, 2, 80, 80, 1, 6, 1.0, 0, 80]",1.0
